Year..yyyy.,Missing.data..see.colored.cell.,Metal.Band....top..right.leg...xxxx.xxxxx.,Color.bands..RFID..top.....bottom...ABC.,Sex..M.F.,Date..mm.dd.yy.,Time..military...07.45.,Year..yyyy..1,Location..F..MN..NB....yellow.if.snap.trapped.in.NB..thus.a.breeder.,Status..New.Prev.year..Rs.not.entered.here..N.P.,IA.STATUS..If..P...was.it.even.an.IA..Note..An.IA.s.first..R..of.season.requires.all.measures...IA...,If..P...Age.when.first.caught..nestling...HY..SY..ASY..AHY.,If..P...Year.first.caught..yyyy.,If..P...Location.first.caught..F..MN..NB...,Exact.year.of.life..if.known....,Age..see.guide...Nestling.HY..SY..ASY..AHY.,Color.crest..3blk.2drk.grey.1lt.grey.,Color.base.lower.mandible..3blk.2drk.grey.1lt.grey.,Tarsus..10th.mm...xx.x.,Wing..10th.mm...xx.x.,Who.measured.tars.wing..initials.,Blood.Taken..Y.Need......na.,Tail.feather.pulled..3rd.from.bird.s.right....Y.N.,Spec..Y.N.,Crest.photo..Y.N.,Mass..10th.g...xx.x.,RFID....bottom..right.leg...xxxxxxxxxx.,BREEDING.in.current.year..LOCATION..NB..,BREEDING.in..current.year..PARTNER..metal..color......ABC.,Bred..in.PAST..YEAR..yyyy.,Bred..in.PAST..LOCATION..NB..,Bred..in.PAST..PARTNER....metal..color.......ABC.,Notes,Other.Notes,Recapture.date..mm.dd.yy.,Recapture.location..F..MN..NB..,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13
2019,,244102064,YLO,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,18.0,01103F570F,,,,,,"RFID tag was tight, loosened by taking off and opening a little bit",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102068,YLR,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,16.6,01103F6D90,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102066,YRB,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.0,011016B902,,,,,,*Duplicate band,Caught in trap at F10 on 9/14/19; Caught in trap at F9 on 11/23/19,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102069,YTO,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,16.0,01103F581B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102070,YWO,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.3,011016CC3B,,,,,,,Recaught on 2/1/21 at F16,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102065,YYB,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.2,011016BF3D,,,,,,Bled a lot,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102067,YYO,,04/22/19,,2019,NB52,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.1,011016DEE3,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102071,YBS,,04/23/19,,2019,NB8,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,.,01103F8004,,,,,,Picture taken of lower beak,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102075,YTG,,04/23/19,,2019,NB13,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,.,01103F5BBC,,,,,,Only 5 nestlings in nest during this check,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102077,SPP,,05/04/19,,2019,NB14,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,15.8,011016E05D,,,,,,Weighed with RFID tag; bled a lot,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102074,SSB,,05/04/19,,2019,NB14,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,15.3,011016C1AC,,,,,,Weighed with RFID tag,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102072,STT,,05/04/19,,2019,NB14,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,12.8,011016F8C3,,,,,,"Original weight 14.8 g, weighed without taring scale",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,258115491,YOY,,05/07/19,,2019,NB14,,,,,,,AHY,.,.,.,.,.,No*,.,.,.,.,011016CDA2,,,,,,"Parent escaped before blood was taken, but was previously caught and banded by the pond last year and blood was taken at that time (nicknamed Perseus) ",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102017,SPB,,05/08/19,,2019,NB21,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,.,011016AB29,,,,,,"Female; caught on day nestlings hatched-->watch for desertion; brood patch;  *notes are unclear as to what the actual band number is, all it says is 2017","Recaught on 2/1/21 at F4, metal band number was verified and blood sample was taken",,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102083,SPL,,06/14/19,,2019,NB13,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,16.5*,01103FBCA2,,,,,,Blood taken from right wing,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102084,SPO,,06/14/19,,2019,NB13,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,16.3*,01103F54B0,,,,,,"Very aggressive in attempts to get away; bleeding attempts on both wings, successful on left wing",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102081,SPR,,06/14/19,,2019,NB13,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.5*,01103FBEC7,,,,,,Blood taken from left wing,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102080,SPT,,06/14/19,,2019,NB13,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.7*,01103F8A70,,,,,,Very vocal; blood taken from left wing; bled a lot,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102079,SPW,,06/14/19,,2019,NB13,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.7*,01103FB1B2,,,,,,"Very squirmy and responsive; bleeding attempts on both wings, successful on left wing; constant chattering from titmice nearby; occasional small chatters came from within the nestbox","*nestlings were older than most others, so weight measurements might not compare well",,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102082,SPY,,06/14/19,,2019,NB13,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,18.2*,01103F8D90,,,,,,Very squirmy; blood taken from right wing,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102085,SOB,,06/21/19,,2019,NB54,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,18.9,01103FD26A,,,,,,"vocal, squirmy, & bled a lot from left wing",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102088,STW,,06/21/19,,2019,NB54,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.9,01103F5F6B,,,,,,Squirmy,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102087,STY,,06/21/19,,2019,NB54,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.1,01103F3C44,,,,,,"Blood attempts on both, successful on right. squirmy;  *Accidental duplicate band combo of a bird caught and banded last year by the pond",Recaught on 3/6/21 @ F4.,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102086,SWR,,06/21/19,,2019,NB54,,,,,,,Nestling,.,.,.,.,.,Yes,.,.,.,17.1,01103FA7E4,,,,,,"quiet, squirmy; generally more calm",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,258115491,YOY,,06/25/19,,2019,NB54,,,,,,,AHY,.,.,.,.,.,No*,.,.,.,.,011016CDA2,,,,,,"Same parent as nest 14 was observed at nest 54; was not caught or bled on 6/25/19, but was observed as being a parent to this nest",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102099,YLL,,07/08/19,,2019,F1,,,,,,,HY,.,.,20.8,.,.,Yes ,.,.,.,20.0,*0110174478*,,,,,,,Caught in F2 on 10/5/19,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102100,YSR,,07/08/19,,2019,F1,,,,,,,HY,.,.,20.5,.,.,Yes ,.,.,.,19.1,01103F7971,,,,,,"Bleeder; had to try both wings, R wing bled",Caught in F1 trap again on 7/12/19; in F1 trap on 7/16/19,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102089,YSW ,,07/08/19,,2019,F1,,,,,,,AHY,.,.,21.0,.,.,Yes ,.,.,.,18.6,0110170F18,,,,,,"Vocal, bleeder; most likely female",Caught in F1 trap again on 7/16/19; in F1 on 9/14/19; in F1 on 2/15/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102090,YWY,,07/08/19,,2019,F1,,,,,,,HY,.,.,20.0,.,.,Yes ,.,.,.,18.1,01103F8786,,,,,,"No crest, possibly scraped off in trap. Re-captured in Feeder 4",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102092,SLR,,07/09/19,,2019,F2,,,,,,,AHY,.,.,.,.,.,Yes ,.,.,.,19.6,01103F3D11,,,,,,"Very squirmy, took a while to process.",Caught in F3 trap again on 7/15/19; in F3 on 7/18/19; in F3 on 7/23/19; in F3 on 9/14/19; in F2 on 10/5/19,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102091,SLY,,07/09/19,,2019,F2,,,,,,,HY,.,.,.,.,.,Yes ,.,.,.,17.8,01103F3F72,,,,,,Biter,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102093,SWO,,07/09/19,,2019,F2,,,,,,,HY,.,.,.,.,.,Yes ,.,.,.,17.6,01103F6CF8,,,,,,"Large crest. Little bird, small leg. Briefly escaped into suburban and was lightly stunned by window. Unable to get much blood. ",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102098,YOB,,07/09/19,,2019,F3,,,,,,,AHY,.,.,.,.,.,Yes ,.,.,.,18.1,01101708B2,,,,,,"Lots of adult coloration, a bit small. Huge black crest. Bleeder. Tarsus measurements were not taken on 7/9/19 due to problems with the calipers; seen on 7/15/19 in F1 territory",Caught in F3 trap again on 7/23/19; caught in F2 trap on 9/22/19,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102094,STT,,07/10/19,,2019,F10,,,,,,,HY,.,.,.,.,.,Yes ,.,.,.,17.1,01103F9EE3,,,,,,Very vocal & squirmy; bit a lot; parent was chattering nearby while in trap,"**Feeder 10 note: at 08:25 an unbanded adult flew into the trap, then flew right back out ~ 10 seconds later",,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102095,SRO,,07/11/19,,2019,F12,,,,,,,HY,.,.,.,.,.,Yes ,.,.,.,18.0,01103F6317,,,,,,"Was in feeder with MY GG; at least 2 from same group in tree nearby, chatter",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102096,SYS,,07/11/19,,2019,F10,,,,,,,HY,.,.,.,.,.,No,.,.,.,18.6,01103F55B6,,,,,,"Escaped, unable to take blood",at 09:42: one other escaped before it could be banded or bled; 2 others escaped in trap (out of entry passage and out main door),,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244102097,SLB,,07/19/19,,2019,F1,,,,,,,HY,.,.,20.8,.,.,Yes ,.,.,.,17.8,01103F8E31,,,,,,"Caught with another juv; the other juv had an injured left eye, and escaped when trying to take its weight",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160901,SOW,,07/22/19,,2019,F12,,,,,,,HY,.,.,.,.,.,Yes ,.,.,.,17.3,01103F3CC5,,,,,,Hard to bleed; slight clotting,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160902,SGY,,07/23/19,,2019,F3,,,,,,,HY,.,.,20.4,.,.,Yes ,.,.,.,18.2,01103FBA6D,,,,,,"Very vocal and aggressive; didn't bleed much, tried on both wings, successful on R wing",Caught in F3 trap again on 9/14/19; in F3 on 10/5/19; in F3 on 10/19/19; in F2 on 1/25/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160905,SOL,,09/14/19,,2019,F9,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,18.6,01103FBE00,,,,,,Huge black crest,Caught in F9 on 1/25/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160903,YGB,,09/14/19,,2019,F4,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,20.5,01101750DB,,,,,,Hard to bleed,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160904,YSO,,09/14/19,,2019,F10,,,,,,,HY,.,.,.,.,.,Yes,.,.,.,16.6,01101740DB,,,,,,"Very aggressive, bit a lot; most likely a juv but could be older",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160906,YYS,,09/14/19,,2019,F4,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,18.3,01103F5B82,,,,,,"Held for a long time, didn't fly very far away when released; very vocal. Repeat catch @ Feeder 4 on 10/12, 8:12 am; recaught at F4, 10/19/19",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160907,YLY,,09/22/19,,2019,F4,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,19.1,01103F5DAE,,,,,,"Bloody mark above beak; very feathery; didn't bleed much, had to take blood from both wings. Re-catch @ Feeder 4 on 10/12, 8:41 am",Caught in F4 on 2/8/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160909,SLW,,10/05/19,,2019,F10,,,,,,,HY,.,.,.,.,.,Yes,.,.,.,19.6,01103F7E48,,,,,,-,Caught in F8 on 2/8/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160908,YTY,,10/05/19,,2019,F5,,,,,,,HY,.,.,.,.,.,No,.,.,.,17.4,01103F7CC4,,,,,,Escaped before blood sample,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160910,SBB,,10/26/19,,2019,F12,,,,,,,HY,.,.,.,.,.,Yes,.,.,.,16.9,01103F7155,,,,,,-,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160911,SBR,,10/26/19,,2019,F12,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,17.2,01103F5B0C,,,,,,Very calm.,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160912,SRT,,11/16/19,,2019,F9,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,19.4,01103FD266,,,,,,Bled a lot. Aggressive. ,*blood was not refrigerated upon return to lab. Refrigerated 11/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160913,YRW,,11/16/19,,2019,F8,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,17.5,01103F7C3B,,,,,,-,*blood was not refrigerated upon return to lab. Refrigerated 11/20; Caught in F8 on 2/8/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160915,YTS,,11/16/19,,2019,F8,,,,,,,HY,.,.,.,.,.,Yes,.,.,.,17.5,01103F8A47,,,,,,Trouble bleeding. Bad hematoma on both wings. Right wing would not bleed until multiple attempts. Marked down for recapture & bleeding. Bled 4/17/21,,,,4/17/21 NB53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160914,YWB,,11/16/19,,2019,F8,,,,,,,AHY,.,.,.,.,.,No,.,.,.,18.9,01103F74AE,,,,,,Trouble bleeding/small veins. Bad hematoma on right and left wings. Marked down for recapture & bleeding. ,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160916,S,,11/23/19,,2019,F9,,,,,,,HY,.,.,.,.,.,No,.,.,.,19.6,01103F7604,,,,,,"Very vocal, difficult to bleed, hesitant to fly away",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,,244160917,YPG,,11/23/19,,2019,F9,,,,,,,HY,.,.,.,.,.,Yes,.,.,.,17.2,01103F5023,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160919,SWS,,01/25/20,,2020,F4,,,,,,,AHY,.,.,.,.,.,No,.,.,.,16.4,01103FD65F,,,,,,"""play dead""; dark gray crest",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160918,SWY,,01/25/20,,2020,F8,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,30.83 (weighed with tube),01103F40C4,,,,,,Re-captured 1/16/21,caught again in F4 2/15/20; in F8 2/8/20,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160920,STW,,02/08/20,,2020,F4,,,,,,,AHY,.,.,19.1,.,.,Yes,.,.,.,16.8,01103F8E3A,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160921,YWW,,02/08/20,,2020,F4,,,,,,,AHY,.,.,19.8,.,.,Yes,.,.,.,19.0,011016FAEA,,,,,,Had a hard time flying to the tree afterwards; failed to bleed both have labeled centrifuge tube,,,,5/2/2021 NB7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160922,YWR,,02/08/20,,2020,F12,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,20.6,011016FACA,,,,,,Caught in mistnet during BIO3301 field trip on 4/10/21; bled again as demonstration,,,,4/10/21 (mistnet near NB22+23),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160923,SRY,,02/08/20,,2020,F12,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,17.9,01103F4BE0,,,,,,good bleed,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160924,SOY,,02/08/20,,2020,F12,,,,,,,AHY,.,.,20.9,.,.,Yes,.,.,.,.,01103FC46F,,,,,,"lost before weighing, really pissy and loud",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160925,SRY,,02/15/20,,2020,F12,,,,,,,AHY,.,.,23.4,.,.,Yes,.,.,.,17.6,01103F7E45,,,,,,did not get a lot of blood; bled again on 4/17/21,,,,4/17/21 NB63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160926,SLG,,02/22/20,,2020,F14,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,20.0,01103F5BD3,,,,,,Not able to take tarsus,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160927,SBO,,02/22/20,,2020,F14,,,,,,,AHY,.,.,29.7*,.,.,No,.,.,.,18.1,01103F8C40,,,,,,"*tarsus size may not be right, it was very big; very squirmy rather quiet, needs to bleed",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160928,SRG,,02/22/20,,2020,F14,,,,,,,AHY,.,.,21.8,.,.,No,.,.,.,18.0,01103FAAA7,,,,,,did not bleed well,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,-,SRY,,02/22/20,,2020,F14,,,,,,,.,.,.,.,.,.,No,.,.,.,.,.,,,,,,"tried bleeding both arms, but unsuccessful",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160438,YBL,,09/19/20,,2020,F3,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,20.1,01103F58A8,,,,,,*Band duplicate with 244160942,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160929,YGY,,09/19/20,,2020,F8,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,19.7,01103F826D,,,,,,"Lot of blood. Recaught @ F9 2/6/21, Trapped with YOS. Killed/seriously injured YOS",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244150930,YOS,,09/19/20,,2020,F8,,,,,,,HY,.,.,.,.,.,No,.,.,.,16.9,01103F40DF,,,,,,"Didn't bleed, but did defecate. Recaught @ F9 2/6/21. Seriously injured, very low chance of survival",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160940,YRS,,09/19/20,,2020,F3,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,16.5,01103F7ACD,,,,,,Recaught on 05/06/2021,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160932,YTR,,09/19/20,,2020,F3,,,,,,,HY,.,.,.,.,.,No*,.,.,.,18.9,01103F7CAA,,,,,,"*Blood taken on different day, blood in hand",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160933,YTT,,09/19/20,,2020,F1,,,,,,,HY,.,.,.,.,.,Yes,.,.,.,19.7,01103F6158,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160931,YYL,,09/19/20,,2020,F8,,,,,,,AHY,.,.,.,.,.,Yes,.,.,.,18.4,01103F3BBA,,,,,,Only little bit of blood,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160936,SOG,,09/26/20,,2020,F3,,,,,,,AHY,.,.,20.0,.,.,Y,.,.,.,19.5,01103FA5DF,,,,,,*Band duplicate with 244160958,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160935,SBL,,09/26/20,,2020,F3,,,,,,,.,.,.,.,.,.,Y,.,.,.,19.0,01103F5D4C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160937,YTT,,09/26/20,,2020,F8,,,,,,,HY,.,.,20.2,.,.,N*,.,.,.,18.0,01103F6F8B,,,,,,"Band duplicate, blood taken but tube was lost. might have bled 10/24/2020, but not sure. Bleed again to be sure",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160934,SYL,,09/26/20,,2020,F3,,,,,,,HY,.,.,19.2,.,.,Y,.,.,.,16.4,01103F7E43,,,,,,"Bird was recaught on 3/6/21, was missing a G band from original SGS combo, could not find the bird in a data sheet, changed combo to SYL, took extra blood sample.",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160939,SLO,,09/26/20,,2020,F1,,,,,,,HY,.,.,19.3,.,.,Y,.,.,.,17.7,01103FA3E0,,,,,,*Band duplicate with 244160956,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160941,YLT,,10/03/20,,2020,.,,,,,,,.,.,.,21.5,.,.,Y,.,.,.,18.6,01103F4024,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160942,YBL,,10/24/20,,2020,F9,,,,,,,AHY,.,.,21.3,.,.,No,.,.,.,20.0,0110174E45,,,,,,*Band duplicate with 244160438,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,,244160943,YWT,,11/07/20,,2020,F17,,,,,,,AHY,.,.,22.3,.,.,Yes,.,.,.,16.8,01103F4899,,,,,,*Duplicate band,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160944,SSS,,01/30/21,,2021,F14,N,,,,,,AHY,.,.,18.6,.,.,No,.,.,.,19.9,01103F9BE4,,,,,,Shaking alot/seems stressed,"Added to this sheet as not having Blood, but in paper sheet says there is blood - need to verify in fridge.",,,05/02/21 NB 16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160945,SYT,,01/30/21,,2021,F14,N,,,,,,AHY,.,.,22.5,.,.,Y,.,.,.,20.1,01103F741F,,,,,,Recaught 2/6/21 @ F14,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160946,YRB,,02/06/21,,2021,F9,N,,,,,,SY,.,.,19.3,.,.,Y,.,.,.,17.2,0110174E7C,,,,,,"Very young, grey crest, Bled alot, *Band duplicate",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160947,YWL,,02/06/21,,2021,F9,N,,,,,,AHY,.,.,20.6,.,.,Y,.,.,.,19.9,011016FEE5,,,,,,Fought alot. Looked young,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160948,SYW,,02/06/21,,2021,F14,N,,,,,,SY,.,.,22.0,.,.,Y,.,.,.,18.3,01103FA1F9,,,,,,Looks very young,Recapture data is below (7/10/23),,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160949,STS,,02/06/21,,2021,F15,N,,,,,,AHY,.,.,20.9,.,.,Y,.,.,.,18.6,01103F8C99,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160951,YTY,,03/06/21,,2021,F4,N,,,,,,AHY,.,.,22.7,.,.,Yes,.,.,.,19.1,0110171607,,,,,,Band is a duplicate.,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160952,SSR,,03/06/21,,2021,F4,N,,,,,,AHY,.,.,20.3,.,.,Yes,.,.,.,19.7,01103F836E,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160953,SLB,,03/06/21,,2021,.,N,,,,,,AHY,.,.,20.1,.,.,Yes,.,.,.,18.4,01103F57CE,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160954,YTL,,04/10/21,,2021,NB19,N,,,,,,AHY,.,.,19.9,.,.,Yes,.,.,.,16.9,01103F56A4,,,,,,Caught on field trip with snap trap along with another parent; as of 4/17 parents likely abandoned as all chicks were found dead in nest,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160922,YWR,,04/10/21,,2021,MN near NB22&23,P,,,,,,ASY,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
