RFID,N,DateTime,Feeder,GapToPrevious,PreviousBird,Metal,ColorCombo,Sex,DateCaptured,Status,LocationCaptured,Age,CrestColor,LowerMandible,BloodTaken,FeathersTaken,Mass,Tarsus,Wing,CurrentBreedingLocation
3B001895C2,1,2026-04-29 10:44:19,A,50,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 10:44:21,A,2,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-29 11:04:21,A,1200,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 11:04:47,A,26,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 11:05:19,A,32,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-29 11:10:04,A,285,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 11:12:02,A,118,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 11:12:30,A,28,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 11:13:12,A,42,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 11:13:13,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-29 11:45:40,A,1947,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 11:45:41,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 11:45:42,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-29 13:10:25,A,5083,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 13:11:08,A,43,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 13:11:53,A,45,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 13:11:54,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-29 13:55:49,A,2635,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 13:55:51,A,2,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-29 14:07:01,A,670,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 14:07:37,A,36,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-29 14:07:41,A,4,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-29 14:08:27,A,46,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 14:08:28,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-29 14:37:53,A,1765,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:38:51,A,58,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:57:31,A,1120,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:57:33,A,2,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:57:37,A,4,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:57:38,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:58:40,A,62,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:58:41,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:59:15,A,34,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-29 14:59:17,A,2,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-29 15:34:55,A,2138,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:35:17,A,22,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:35:18,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:35:19,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:35:48,A,29,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:35:49,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:36:38,A,49,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:36:39,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:36:40,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:37:49,A,69,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:37:50,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:37:51,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:37:52,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:38:15,A,23,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:38:58,A,43,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:38:59,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:00,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:01,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:02,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:03,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:04,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:44,A,40,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:45,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:46,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 15:39:47,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 16:34:51,A,3304,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 16:35:47,A,56,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 16:35:48,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 16:35:49,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 16:36:16,A,27,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-29 16:54:32,A,1096,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-30 09:14:37,A,58805,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-30 09:15:24,A,47,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-30 09:16:44,A,80,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-30 09:16:53,A,9,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 09:17:17,A,24,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-04-30 09:22:26,A,309,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-04-30 09:27:09,A,283,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-04-30 09:51:53,A,1484,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 09:51:54,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 09:51:55,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 09:52:44,A,49,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:06:28,A,824,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:07:15,A,47,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:07:16,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:13:50,A,394,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:20:50,A,420,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:20:51,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:21:14,A,23,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:21:33,A,19,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:21:34,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:21:35,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:21:36,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:47:58,A,1582,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:48:43,A,45,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:48:44,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:48:45,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:48:46,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:50:50,A,124,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:51:38,A,48,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:51:58,A,20,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:51:59,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:52:39,A,40,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:59:44,A,425,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 10:59:45,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:15,A,30,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:16,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:17,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:18,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:19,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:54,A,35,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:55,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:00:57,A,2,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:02:52,A,115,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:02:53,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:20:08,A,1035,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:21:07,A,59,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:22:15,A,68,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:23:03,A,48,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:46:48,A,1425,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:47:17,A,29,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 11:47:51,A,34,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 12:06:16,A,1105,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 12:06:17,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:13:32,A,11235,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:14:16,A,44,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:14:17,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:14:57,A,40,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:15:30,A,33,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:15:59,A,29,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:49:18,A,1999,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:50:00,A,42,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:50:27,A,27,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:50:28,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:50:29,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:50:31,A,2,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 15:51:02,A,31,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:30:21,A,2359,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:30:22,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:30:23,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:31:01,A,38,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:31:02,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:31:03,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:31:04,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:31:41,A,37,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:31:43,A,2,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 16:32:19,A,36,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 17:33:56,A,3697,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 17:35:22,A,86,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 17:35:51,A,29,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 17:35:52,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 17:36:29,A,37,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-04-30 17:36:31,A,2,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 07:27:47,A,49876,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 07:29:32,A,105,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 07:29:33,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 07:30:09,A,36,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 07:30:10,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 07:30:11,A,1,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 08:57:07,A,5216,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B001895C2,1,2026-05-01 08:58:50,A,103,3B001895C2,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-05-01 09:32:44,A,2034,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:32:46,A,2,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:34:45,A,119,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:37:27,A,162,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:41:07,A,220,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:41:36,A,29,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:41:37,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:41:38,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:41:39,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:43:31,A,112,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:43:32,A,1,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 09:53:18,A,586,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 10:04:00,A,642,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B001895C2,1,2026-05-01 10:16:12,A,732,3B0018F001,3011-89655,SWT,F,07/01/24,N,FA,HY,1,1,Y,.,17.5,19.5,69.5,
3B0018F001,1,2026-05-01 10:17:45,A,93,3B001895C2,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 10:18:35,A,50,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
3B0018F001,1,2026-05-01 10:19:07,A,32,3B0018F001,3241-58110,SDO,M,06/02/25,N,FA,HY,2,1,Y,.,19,20.5,78.0,
